FASTA ID,Accession ID,Sample ID,Year,Country,Clade Designation,Native/Invasive,Latitude,Longitude,County/State,City/Town,Haplotype,Urban/Rural Habitat,Breeding habitat,Type of Collection
RedSea53_Sudan,OK216411,RedSea53,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea54_Sudan,OK216410,RedSea54,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea55_Sudan,OK216409,RedSea55,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea56_Sudan,OK216408,RedSea56,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea57_Sudan,OK216407,RedSea57,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea58_Sudan,OK216406,RedSea58,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea59_Sudan,OK216405,RedSea59,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea6_Sudan,OK216404,RedSea6,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea60_Sudan,OK216403,RedSea60,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea61_Sudan,OK216402,RedSea61,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea62_Sudan,OK216401,RedSea62,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea63_Sudan,OK216400,RedSea63,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea64_Sudan,OK216399,RedSea64,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea65_Sudan,OK216398,RedSea65,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea66_Sudan,OK216397,RedSea66,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea67_Sudan,OK216396,RedSea67,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea68_Sudan,OK216395,RedSea68,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea69_Sudan,OK216394,RedSea69,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea7_Sudan,OK216393,RedSea7,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea70_Sudan,OK216392,RedSea70,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea71_Sudan,OK216391,RedSea71,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea72_Sudan,OK216390,RedSea72,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea73_Sudan,OK216389,RedSea73,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea74_Sudan,OK216388,RedSea74,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea75_Sudan,OK216387,RedSea75,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea76_Sudan,OK216386,RedSea76,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea77_Sudan,OK216385,RedSea77,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea78_Sudan,OK216384,RedSea78,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea79_Sudan,OK216383,RedSea79,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea8_Sudan,OK216382,RedSea8,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea80_Sudan,OK216381,RedSea80,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea81_Sudan,OK216380,RedSea81,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea82_Sudan,OK216379,RedSea82,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea83_Sudan,OK216378,RedSea83,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea84_Sudan,OK216377,RedSea84,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea85_Sudan,OK216376,RedSea85,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea86_Sudan,OK216375,RedSea86,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea87_Sudan,OK216374,RedSea87,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea88_Sudan,OK216373,RedSea88,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea89_Sudan,OK216372,RedSea89,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea9_Sudan,OK216371,RedSea9,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea90_Sudan,OK216370,RedSea90,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea91_Sudan,OK216369,RedSea91,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea92_Sudan,OK216368,RedSea92,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea93_Sudan,OK216367,RedSea93,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea94_Sudan,OK216366,RedSea94,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea95_Sudan,OK216365,RedSea95,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea96_Sudan,OK216364,RedSea96,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea97_Sudan,OK216363,RedSea97,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea98_Sudan,OK216362,RedSea98,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RedSea99_Sudan,OK216361,RedSea99,2021,Sudan,NA,Invasive,NA,NA,Red Sea,NA,NA,NA,NA,NA
RiverNile1_Sudan,OK216344,RiverNile1,2021,Sudan,NA,Invasive,NA,NA,River Nile,NA,NA,NA,NA,NA
RiverNile10_Sudan,OK216353,RiverNile10,2021,Sudan,NA,Invasive,NA,NA,River Nile,NA,NA,NA,NA,NA
RiverNile11_Sudan,OK216354,RiverNile11,2021,Sudan,NA,Invasive,NA,NA,River Nile,NA,NA,NA,NA,NA
RiverNile2_Sudan,OK216345,RiverNile2,2021,Sudan,NA,Invasive,NA,NA,River Nile,NA,NA,NA,NA,NA
RiverNile3_Sudan,OK216346,RiverNile3,2021,Sudan,NA,Invasive,NA,NA,River Nile,NA,NA,NA,NA,NA
RiverNile4_Sudan,OK216347,RiverNile4,2021,Sudan,NA,Invasive,NA,NA,River Nile,NA,NA,NA,NA,NA
RiverNile5_Sudan,OK216348,RiverNile5,2021,Sudan,NA,Invasive,NA,NA,River Nile,NA,NA,NA,NA,NA
RiverNile6_Sudan,OK216349,RiverNile6,2021,Sudan,NA,Invasive,NA,NA,River Nile,NA,NA,NA,NA,NA
RiverNile7_Sudan,OK216350,RiverNile7,2021,Sudan,NA,Invasive,NA,NA,River Nile,NA,NA,NA,NA,NA
RiverNile8_Sudan,OK216351,RiverNile8,2021,Sudan,NA,Invasive,NA,NA,River Nile,NA,NA,NA,NA,NA
RiverNile9_Sudan,OK216352,RiverNile9,2021,Sudan,NA,Invasive,NA,NA,River Nile,NA,NA,NA,NA,NA
C1aSud001_Sudan,ERR13695759,C1aSud001,2022,Sudan,Major,Invasive ,13.1008,32.40008,White Nile,Hai El Shati,Hap2,Rural,NA,Adult
C1aSud002_Sudan,ERR13695760,C1aSud002,2022,Sudan,Major,Invasive ,14.4850604,33.6572116,Gezira,Al Hideiba,Hap2,Rural,NA,Adult
C1aSud004_Sudan,ERR13695761,C1aSud004,2022,Sudan,Major,Invasive ,14.6686857,33.0836311,Gezira,Tabat,Hap2,Rural,NA,Adult
C1aSud007_Sudan,ERR13695763,C1aSud007,2022,Sudan,Major,Invasive ,17.4308,33.85513,River Nile,El Zedab,Hap2,Rural,NA,Adult
C1aSud008_Sudan,ERR13695764,C1aSud008,2022,Sudan,Major,Invasive ,17.4308,33.85513,River Nile,El Zedab,Hap1,Rural,NA,Adult
C1aSud009_Sudan,ERR13695765,C1aSud009,2022,Sudan,Major,Invasive,13.012012,31.867825,Wafara,White Nile,Hap2,Urban,NA,Adult
C1aSud011_Sudan,ERR13695766,C1aSud011,2022,Sudan,Major,Invasive ,13.012012,31.867825,White Nile,Wafara,Hap2,Urban,NA,Adult
C1aSud012_Sudan,ERR13695767,C1aSud012,2022,Sudan,Major,Invasive ,13.012012,31.867825,White Nile,Wafara,Hap2,Urban,NA,Adult
C1aSud015_Sudan,ERR13695768,C1aSud015,2022,Sudan,Major,Invasive ,13.012012,31.867825,White Nile,Wafara,Hap2,Urban,NA,Adult
C1aSud018_Sudan,ERR13695769,C1aSud018,2022,Sudan,Major,Invasive ,13.012012,31.867825,White Nile,Wafara,Hap2,Urban,NA,Adult
C1aSud020_Sudan,ERR13695770,C1aSud020,2022,Sudan,Major,Invasive ,13.012012,31.867825,White Nile,Wafara,Hap2,Urban,NA,Adult
C1aSud022_Sudan,ERR13695771,C1aSud022,2022,Sudan,Major,Invasive ,13.012012,31.867825,White Nile,Wafara,Hap2,Urban,NA,Adult
C1aSud023_Sudan,ERR13695772,C1aSud023,2022,Sudan,Major,Invasive ,13.012012,31.867825,White Nile,Wafara,Hap2,Urban,NA,Adult
C1aSud024_Sudan,ERR13695773,C1aSud024,2022,Sudan,Major,Invasive ,13.012012,31.867825,White Nile,Wafara,Hap1,Urban,NA,Adult
C1aSud025_Sudan,ERR13695774,C1aSud025,2022,Sudan,Major,Invasive ,13.012012,31.867825,White Nile,Wafara,Hap1,Urban,NA,Adult
C1aSud027_Sudan,ERR13695775,C1aSud027,2022,Sudan,Major,Invasive ,13.012012,31.867825,White Nile,Wafara,Hap2,Urban,NA,Adult
C1aSud028_Sudan,ERR13695776,C1aSud028,2022,Sudan,Major,Invasive ,13.012012,31.867825,White Nile,Wafara,Hap1,Urban,NA,Adult
C1aSud029_Sudan,ERR13695777,C1aSud029,2022,Sudan,Major,Invasive ,16.6328282,33.2554837,River Nile,South Shandi,Hap1,Rural,NA,Adult
C1aSud030_Sudan,ERR13695778,C1aSud030,2022,Sudan,Major,Invasive ,16.6328282,33.2554837,River Nile,South Shandi,Hap2,Rural,NA,Adult
C1aSud031_Sudan,ERR13695779,C1aSud031,2022,Sudan,Major,Invasive ,16.6328282,33.2554837,River Nile,South Shandi,Hap1,Rural,NA,Adult
C1aSud032_Sudan,ERR13695780,C1aSud032,2022,Sudan,Major,Invasive ,16.6328282,33.2554837,River Nile,South Shandi,Hap2,Rural,NA,Adult
C1aSud033_Sudan,ERR13695781,C1aSud033,2022,Sudan,Major,Invasive ,16.6328282,33.2554837,River Nile,South Shandi,Hap1,Rural,NA,Adult
C1aSud035_Sudan,ERR13695782,C1aSud035,2022,Sudan,Major,Invasive ,19.1882189,30.4786908,Northern,Agaja,Hap2,Rural,NA,Adult
C1aSud036_Sudan,ERR13695783,C1aSud036,2022,Sudan,Major,Invasive ,19.1882189,30.4786908,Northern,Agaja,Hap1,Rural,NA,Adult
C1aSud037_Sudan,ERR13695784,C1aSud037,2022,Sudan,Major,Invasive ,19.1882189,30.4786908,Northern,Agaja,Hap2,Rural,NA,Adult
C1aSud038_Sudan,ERR13695785,C1aSud038,2022,Sudan,Major,Invasive ,19.1882189,30.4786908,Northern,Agaja,Hap2,Rural,NA,Adult
C1aSud039_Sudan,ERR13695786,C1aSud039,2022,Sudan,Major,Invasive ,19.1882189,30.4786908,Northern,Agaja,Hap2,Rural,NA,Adult
C1aSud040_Sudan,ERR13695787,C1aSud040,2022,Sudan,Major,Invasive ,19.1882189,30.4786908,Northern,Agaja,Hap2,Rural,NA,Adult
C1aSud041_Sudan,ERR13695788,C1aSud041,2022,Sudan,Major,Invasive ,13.5194564,33.6245931,Sennar,Al Galaa,Hap1,Urban,NA,Adult
C1aSud042_Sudan,ERR13695789,C1aSud042,2022,Sudan,Major,Invasive ,13.5194564,33.6245931,Sennar,Al Galaa,Hap2,Urban,NA,Adult
C1aSud043_Sudan,ERR13695790,C1aSud043,2022,Sudan,Major,Invasive ,13.5194564,33.6245931,Sennar,Al Galaa,Hap2,Urban,NA,Adult
C1aSud044_Sudan,ERR13695791,C1aSud044,2022,Sudan,Major,Invasive ,13.5194564,33.6245931,Sennar,Al Galaa,Hap2,Urban,NA,Adult
C1aSud045_Sudan,ERR13695792,C1aSud045,2022,Sudan,Major,Invasive ,13.5194564,33.6245931,Sennar,Al Galaa,Hap1,Urban,NA,Adult
C1aSud046_Sudan,ERR13666982,C1aSud046,2022,Sudan,Major,Invasive,13.5194564,33.6245931,Sennar,Al Galaa,Hap2,Urban,NA,Adult
C1aSud047_Sudan,ERR13695793,C1aSud047,2022,Sudan,Major,Invasive ,13.5194564,33.6245931,Sennar,Al Galaa,Hap2,Urban,NA,Adult
C1aSud049_Sudan,ERR13695795,C1aSud049,2022,Sudan,Major,Invasive ,13.5194564,33.6245931,Sennar,Al Galaa,Hap2,Urban,NA,Adult
C1aSud050_Sudan,ERR13695796,C1aSud050,2022,Sudan,Major,Invasive ,13.5194564,33.6245931,Sennar,Al Galaa,Hap1,Urban,NA,Adult
C1aSud051_Sudan,ERR13695797,C1aSud051,2022,Sudan,Major,Invasive ,13.5194564,33.6245931,Sennar,Al Galaa,Hap2,Urban,NA,Adult
C1aSud052_Sudan,ERR13695798,C1aSud052,2022,Sudan,Major,Invasive ,13.5194564,33.6245931,Sennar,Al Galaa,Hap2,Urban,NA,Adult
C1aSud053_Sudan,ERR13695799,C1aSud053,2022,Sudan,Major,Invasive ,13.5194564,33.6245931,Sennar,Al Galaa,Hap2,Urban,NA,Adult
C1aSud054_Sudan,ERR13695800,C1aSud054,2022,Sudan,Major,Invasive ,13.5194564,33.6245931,Sennar,Al Galaa,Hap2,Urban,NA,Adult
C1aSud055_Sudan,ERR13695801,C1aSud055,2022,Sudan,Major,Invasive ,13.5194564,33.6245931,Sennar,Al Galaa,Hap2,Urban,NA,Adult
C1aSud058_Sudan,ERR13695803,C1aSud058,2022,Sudan,Major,Invasive ,13.5194564,33.6245931,Sennar,Al Galaa,Hap2,Urban,NA,Adult
C1aSud059_Sudan,ERR13695804,C1aSud059,2022,Sudan,Major,Invasive ,13.5194564,33.6245931,Sennar,Al Galaa,Hap1,Urban,NA,Adult
C1aSud060_Sudan,ERR13695805,C1aSud060,2022,Sudan,Major,Invasive ,13.5194564,33.6245931,Sennar,Al Galaa,Hap2,Urban,NA,Adult
C1aSud061_Sudan,ERR13695806,C1aSud061,2022,Sudan,Major,Invasive ,13.5194564,33.6245931,Sennar,Al Galaa,Hap2,Urban,NA,Adult
C1aSud063_Sudan,ERR13695807,C1aSud063,2022,Sudan,Major,Invasive ,15.3700786,36.3766632,Kassala,Al Shukria,Hap2,Urban,NA,Adult
C1aSud065_Sudan,ERR13695809,C1aSud065,2022,Sudan,Major,Invasive ,15.3700786,36.3766632,Kassala,Al Shukria,Hap1,Urban,NA,Adult
C1aSud066_Sudan,ERR13695810,C1aSud066,2022,Sudan,Major,Invasive ,15.3700786,36.3766632,Kassala,Al Shukria,Hap2,Urban,NA,Adult
C1aSud067_Sudan,ERR13695811,C1aSud067,2022,Sudan,Major,Invasive ,15.3700786,36.3766632,Kassala,Al Shukria,Hap2,Urban,NA,Adult
C1aSud068_Sudan,ERR13695812,C1aSud068,2022,Sudan,Major,Invasive ,15.3700786,36.3766632,Kassala,Al Shukria,Hap2,Urban,NA,Adult
C1aSud069_Sudan,ERR13695813,C1aSud069,2022,Sudan,Major,Invasive ,15.3700786,36.3766632,Kassala,Al Shukria,Hap2,Urban,NA,Adult
C1aSud070_Sudan,ERR13695814,C1aSud070,2022,Sudan,Major,Invasive ,15.3700786,36.3766632,Kassala,Al Shukria,Hap1,Urban,NA,Adult
C1aSud071_Sudan,ERR13695815,C1aSud071,2022,Sudan,Major,Invasive ,15.3700786,36.3766632,Kassala,Al Shukria,Hap1,Urban,NA,Adult
C1aSud072_Sudan,ERR13696816,C1aSud072,2022,Sudan,Major,Invasive ,15.0135466,33.0864865,Gezira,El Meaileg,Hap1,Urban,NA,Adult
C1aSud073_Sudan,ERR13695817,C1aSud073,2022,Sudan,Major,Invasive ,15.0135466,33.0864865,Gezira,El Meaileg,Hap2,Urban,NA,Adult
C1aSud074_Sudan,ERR13695818,C1aSud074,2022,Sudan,Major,Invasive ,15.0135466,33.0864865,Gezira,El Meaileg,Hap2,Urban,NA,Adult
C1aSud075_Sudan,ERR13695819,C1aSud075,2022,Sudan,Major,Invasive ,15.0135466,33.0864865,Gezira,El Meaileg,Hap2,Urban,NA,Adult
C1aSud076_Sudan,ERR13695820,C1aSud076,2022,Sudan,Major,Invasive ,15.0135466,33.0864865,Gezira,El Meaileg,Hap1,Urban,NA,Adult
C1aSud077_Sudan,ERR13695821,C1aSud077,2022,Sudan,Major,Invasive ,19.1882189,30.4786908,Northern,Agaja,Hap2,Rural,NA,Adult
C1aSud078_Sudan,ERR13695822,C1aSud078,2022,Sudan,Major,Invasive ,17.4308,33.85513,River Nile,El Zedab,Hap2,Rural,NA,Adult
C1aSud080_Sudan,ERR13695823,C1aSud080,2022,Sudan,Major,Invasive ,15.88349,32.52324,Khartoum,Gezira Eslang,Hap2,Urban,NA,Adult
C1aSud081_Sudan,ERR13695824,C1aSud081,2022,Sudan,Major,Invasive ,15.88349,32.52324,Khartoum,Gezira Eslang,Hap2,Urban,NA,Adult
C1aSud082_Sudan,ERR13695825,C1aSud082,2022,Sudan,Major,Invasive ,15.88349,32.52324,Khartoum,Gezira Eslang,Hap2,Urban,NA,Adult
C1aSud083_Sudan,ERR13666983,C1aSud083,2022,Sudan,Major,Invasive ,15.3840372,32.4500117,Khartoum,El Salamania,Hap1,Urban,NA,Adult
C1aSud087_Sudan,ERR13695827,C1aSud087,2022,Sudan,Major,Invasive ,15.5373164,32.6010626,Khartoum,Arkaweet,Hap2,Urban,NA,Adult
C1aSud088_Sudan,ERR13695828,C1aSud088,2022,Sudan,Major,Invasive ,15.5373164,32.6010626,Khartoum,Arkaweet,Hap2,Urban,NA,Adult
C1aSud089_Sudan,ERR13695829,C1aSud089,2022,Sudan,Major,Invasive ,15.5373164,32.6010626,Khartoum,Arkaweet,Hap1,Urban,NA,Adult
C1aSud090_Sudan,ERR13695830,C1aSud090,2022,Sudan,Major,Invasive ,15.5373164,32.6010626,Khartoum,Arkaweet,Hap2,Urban,NA,Adult
C1aSud092_Sudan,ERR13666984,C1aSud092,2022,Sudan,Major,Invasive ,15.5373164,32.6010626,Khartoum,Arkaweet,Hap1,Urban,NA,Adult
C1aSud093_Sudan,ERR13695831,C1aSud093,2022,Sudan,Major,Invasive ,15.5373164,32.6010626,Khartoum,Arkaweet,Hap1,Urban,NA,Adult
C1aSud094_Sudan,ERR13695832,C1aSud094,2022,Sudan,Major,Invasive ,15.88349,32.52324,Khartoum,Gezira Eslang,Hap2,Urban,NA,Adult
C1aSud095_Sudan,ERR13695833,C1aSud095,2022,Sudan,Major,Invasive ,15.88349,32.52324,Khartoum,Gezira Eslang,Hap1,Urban,NA,Adult
C1aSud096_Sudan,ERR13695834,C1aSud096,2022,Sudan,Major,Invasive ,15.88349,32.52324,Khartoum,Gezira Eslang,Hap1,Urban,NA,Adult
C1aSud097_Sudan,ERR13695835,C1aSud097,2022,Sudan,Major,Invasive ,15.88349,32.52324,Khartoum,Gezira Eslang,Hap1,Urban,NA,Adult
C1aSud098_Sudan,ERR13666985,C1aSud098,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud099_Sudan,ERR13666986,C1aSud099,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud100_Sudan,ERR13666987,C1aSud100,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud101_Sudan,ERR13695836,C1aSud101,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud102_Sudan,ERR13666988,C1aSud102,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud105_Sudan,ERR13666989,C1aSud105,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud106_Sudan,ERR13666990,C1aSud106,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud108_Sudan,ERR13666991,C1aSud108,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud110_Sudan,ERR13666992,C1aSud110,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud112_Sudan,ERR13666993,C1aSud112,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud113_Sudan,ERR13695839,C1aSud113,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud116_Sudan,ERR13666994,C1aSud116,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud117_Sudan,ERR13666995,C1aSud117,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud118_Sudan,ERR13695841,C1aSud118,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud119_Sudan,ERR13666996,C1aSud119,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud120_Sudan,ERR13666997,C1aSud120,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud121_Sudan,ERR13695842,C1aSud121,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud122_Sudan,ERR13695843,C1aSud122,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud123_Sudan,ERR13666998,C1aSud123,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud124_Sudan,ERR13695844,C1aSud124,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud125_Sudan,ERR13695845,C1aSud125,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud126_Sudan,ERR13666999,C1aSud126,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud127_Sudan,ERR13695846,C1aSud127,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud128_Sudan,ERR13695847,C1aSud128,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud130_Sudan,ERR13667000,C1aSud130,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud131_Sudan,ERR13667001,C1aSud131,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud132_Sudan,ERR13667002,C1aSud132,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud134_Sudan,ERR13667003,C1aSud134,2022,Sudan,Major,Invasive ,18.3349676,36.3892839,Red Sea,Haiya,Hap2,Urban,NA,Adult
C1aSud137_Sudan,ERR13695848,C1aSud137,2022,Sudan,Major,Invasive ,14.039699,35.3735435,Gedarif,East Elglabat,Hap2,Urban,NA,Adult
C1aSud142_Sudan,ERR13695850,C1aSud142,2022,Sudan,Major,Invasive ,14.039699,35.3735435,Gedarif,East Elglabat,Hap2,Urban,NA,Adult
C1aSud143_Sudan,ERR13695851,C1aSud143,2022,Sudan,Major,Invasive ,14.039699,35.3735435,Gedarif,East Elglabat,Hap2,Urban,NA,Adult
C1aSud144_Sudan,ERR13695852,C1aSud144,2022,Sudan,Major,Invasive ,14.039699,35.3735435,Gedarif,East Elglabat,Hap2,Urban,NA,Adult
C1aSud146_Sudan,ERR13695854,C1aSud146,2022,Sudan,Major,Invasive ,14.039699,35.3735435,Gedarif,East Elglabat,Hap1,Urban,NA,Adult
C1aSud148_Sudan,ERR13695855,C1aSud148,2022,Sudan,Major,Invasive ,14.039699,35.3735435,Gedarif,East Elglabat,Hap1,Urban,NA,Adult
C1aSud150_Sudan,ERR13695857,C1aSud150,2022,Sudan,Major,Invasive ,14.039699,35.3735435,Gedarif,East Elglabat,Hap2,Urban,NA,Adult
C1aSud152_Sudan,ERR13667006,C1aSud152,2022,Sudan,Major,Invasive ,14.039699,35.3735435,Gedarif,East Elglabat,Hap2,Urban,NA,Adult
C1aSud153_Sudan,ERR13695858,C1aSud153,2022,Sudan,Major,Invasive ,14.039699,35.3735435,Gedarif,East Elglabat,Hap1,Urban,NA,Adult
C1aSud154_Sudan,ERR13695859,C1aSud154,2022,Sudan,Major,Invasive ,14.039699,35.3735435,Gedarif,East Elglabat,Hap1,Urban,NA,Adult
C1aSud157_Sudan,ERR13695861,C1aSud157,2022,Sudan,Major,Invasive ,14.039699,35.3735435,Gedarif,East Elglabat,Hap2,Urban,NA,Adult
C1aSud160_Sudan,ERR13695863,C1aSud160,2022,Sudan,Major,Invasive ,14.039699,35.3735435,Gedarif,East Elglabat,Hap2,Urban,NA,Adult
C1aSud162_Sudan,ERR13695864,C1aSud162,2022,Sudan,Major,Invasive ,17.4308,33.85513,River Nile,El Zedab,Hap2,Rural,NA,Adult
C1aSud163_Sudan,ERR13695865,C1aSud163,2022,Sudan,Major,Invasive ,17.4308,33.85513,River Nile,El Zedab,Hap2,Rural,NA,Adult
C1aSud164_Sudan,ERR13695866,C1aSud164,2022,Sudan,Major,Invasive ,15.5373164,32.6010626,Khartoum,Arkaweet,Hap2,Urban,NA,Adult
C1aSud165_Sudan,ERR13695867,C1aSud165,2022,Sudan,Major,Invasive ,15.5373164,32.6010626,Khartoum,Arkaweet,Hap1,Urban,NA,Adult
C1aSud166_Sudan,ERR13667007,C1aSud166,2022,Sudan,Major,Invasive ,15.5373164,32.6010626,Khartoum,Arkaweet,Hap2,Urban,NA,Adult
